ARID,PHASE,STA,ATIME,TIMEDEF,ORID,LAT,LON,DEPTH,OTIME
59079760,P,ASAR,1273882587.45,d,6327439,-16.558574,177.15594,0.0,1273882122.28814
59079763,P,MJAR,1273882760.237499,d,6327439,-16.558574,177.15594,0.0,1273882122.28814
59079797,P,STKA,1273882542.974999,d,6327439,-16.558574,177.15594,0.0,1273882122.28814
59079841,P,NVAR,1273882861.82503,d,6327439,-16.558574,177.15594,0.0,1273882122.28814
59079858,P,WRA,1273882583.775409,d,6327439,-16.558574,177.15594,0.0,1273882122.28814
59079886,P,SONM,1273882903.22,d,6327439,-16.558574,177.15594,0.0,1273882122.28814
59079913,P,TXAR,1273882899.675,d,6327439,-16.558574,177.15594,0.0,1273882122.28814
59079919,P,CMAR,1273882877.95,d,6327439,-16.558574,177.15594,0.0,1273882122.28814
59079929,P,MAW,1273882871.962699,d,6327439,-16.558574,177.15594,0.0,1273882122.28814
59079934,P,ILAR,1273882881.349999,d,6327439,-16.558574,177.15594,0.0,1273882122.28814
59079945,P,YKA,1273882926.095,d,6327439,-16.558574,177.15594,0.0,1273882122.28814
59079957,P,PDAR,1273882900.6,d,6327439,-16.558574,177.15594,0.0,1273882122.28814
59081376,P,CTA,1273882488.924999,d,6327439,-16.558574,177.15594,0.0,1273882122.28814
59081445,P,URZ,1273882413.826999,d,6327439,-16.558574,177.15594,0.0,1273882122.28814
59131709,P,USRK,1273882815.275,d,6327439,-16.558574,177.15594,0.0,1273882122.28814
59131710,P,KSRS,1273882802.7,d,6327439,-16.558574,177.15594,0.0,1273882122.28814
59131711,P,RPZ,1273882472.032,d,6327439,-16.558574,177.15594,0.0,1273882122.28814
59131712,P,PETK,1273882803.175,d,6327439,-16.558574,177.15594,0.0,1273882122.28814
59131713,Pn,DZM,1273882289.08,d,6327439,-16.558574,177.15594,0.0,1273882122.28814
59087697,Pn,MJAR,1273914217.5875,d,6328260,32.045914,141.05526,0.0,1273914140.973659
59087843,P,MKAR,1273914651.275,d,6328260,32.045914,141.05526,0.0,1273914140.973659
59087873,P,WRA,1273914692.525,d,6328260,32.045914,141.05526,0.0,1273914140.973659
59090031,Pn,JCJ,1273914219.049999,d,6328260,32.045914,141.05526,0.0,1273914140.973659
59131813,P,SONM,1273914516.834,d,6328260,32.045914,141.05526,0.0,1273914140.973659
59131814,P,YKA,1273914803.41449,d,6328260,32.045914,141.05526,0.0,1273914140.973659
59131815,P,ASAR,1273914719.74493,d,6328260,32.045914,141.05526,0.0,1273914140.973659
59087775,P,BRTR,1273914998.45,d,6328259,31.780822,103.97332,0.0,1273914416.445329
59087786,P,STKA,1273915105.5,d,6328259,31.780822,103.97332,0.0,1273914416.445329
59087787,Pn,SONM,1273914646.88,d,6328259,31.780822,103.97332,0.0,1273914416.445329
59087795,P,ZALV,1273914751.424999,d,6328259,31.780822,103.97332,0.0,1273914416.445329
59087805,Pn,CMAR,1273914618.222289,d,6328259,31.780822,103.97332,0.0,1273914416.445329
59087833,P,ARCES,1273914999.924999,d,6328259,31.780822,103.97332,0.0,1273914416.445329
59087838,P,ASAR,1273915039.5,d,6328259,31.780822,103.97332,0.0,1273914416.445329
59087846,P,MKAR,1273914717.0,d,6328259,31.780822,103.97332,0.0,1273914416.445329
59087852,P,FINES,1273915002.724999,d,6328259,31.780822,103.97332,0.0,1273914416.445329
59087869,P,KSRS,1273914696.249999,d,6328259,31.780822,103.97332,0.0,1273914416.445329
59087877,P,WRA,1273915018.775,d,6328259,31.780822,103.97332,0.0,1273914416.445329
59087883,P,YKA,1273915152.844999,d,6328259,31.780822,103.97332,0.0,1273914416.445329
59087900,P,NOA,1273915051.5,d,6328259,31.780822,103.97332,0.0,1273914416.445329
59090248,P,HFS,1273915045.982,d,6328259,31.780822,103.97332,0.0,1273914416.445329
59090843,P,KURK,1273914757.459689,d,6328259,31.780822,103.97332,0.0,1273914416.445329
59131847,P,GERES,1273915071.60446,d,6328259,31.780822,103.97332,0.0,1273914416.445329
59131848,P,USRK,1273914743.27078,d,6328259,31.780822,103.97332,0.0,1273914416.445329
59131849,P,TORD,1273915213.575709,d,6328259,31.780822,103.97332,0.0,1273914416.445329
59088056,P,MKAR,1273915749.624999,d,6328324,57.233819,162.32579,0.0,1273915234.28894
59088065,P,NVAR,1273915795.474999,d,6328324,57.233819,162.32579,0.0,1273915234.28894
59088076,P,FINES,1273915819.82134,d,6328324,57.233819,162.32579,0.0,1273915234.28894
59088093,P,SONM,1273915643.5,d,6328324,57.233819,162.32579,0.0,1273915234.28894
59088099,P,ZALV,1273915702.75,d,6328324,57.233819,162.32579,0.0,1273915234.28894
59088108,P,USRK,1273915539.824999,d,6328324,57.233819,162.32579,0.0,1273915234.28894
59088114,P,CMAR,1273915845.0,d,6328324,57.233819,162.32579,0.0,1273915234.28894
59088115,P,PDAR,1273915804.1,d,6328324,57.233819,162.32579,0.0,1273915234.28894
59088120,Pn,PETK,1273915311.324999,d,6328324,57.233819,162.32579,0.0,1273915234.28894
59088125,P,ILAR,1273915560.049999,d,6328324,57.233819,162.32579,0.0,1273915234.28894
59088129,P,YKA,1273915684.844999,d,6328324,57.233819,162.32579,0.0,1273915234.28894
59088144,P,NOA,1273915841.2,d,6328324,57.233819,162.32579,0.0,1273915234.28894
59088166,P,GERES,1273915914.75,d,6328324,57.233819,162.32579,0.0,1273915234.28894
59088173,P,BRTR,1273915932.65,d,6328324,57.233819,162.32579,0.0,1273915234.28894
59088187,P,GEYT,1273915882.6,d,6328324,57.233819,162.32579,0.0,1273915234.28894
59088197,P,ESDC,1273915979.1,d,6328324,57.233819,162.32579,0.0,1273915234.28894
59088229,P,TXAR,1273915894.249999,d,6328324,57.233819,162.32579,0.0,1273915234.28894
59088255,P,ASAR,1273915986.049999,d,6328324,57.233819,162.32579,0.0,1273915234.28894
59088301,P,AKASG,1273915878.9,d,6328324,57.233819,162.32579,0.0,1273915234.28894
59088640,P,KBZ,1273915891.3,d,6328324,57.233819,162.32579,0.0,1273915234.28894
59090108,Pn,SEY,1273915346.4,d,6328324,57.233819,162.32579,0.0,1273915234.28894
59090761,P,INK,1273915603.1,d,6328324,57.233819,162.32579,0.0,1273915234.28894
59090900,P,KURK,1273915745.324999,d,6328324,57.233819,162.32579,0.0,1273915234.28894
59092054,P,BVAR,1273915761.361999,d,6328324,57.233819,162.32579,0.0,1273915234.28894
59132046,P,WRA,1273915966.110779,d,6328324,57.233819,162.32579,0.0,1273915234.28894
59132047,P,KSRS,1273915606.90079,d,6328324,57.233819,162.32579,0.0,1273915234.28894
59088219,P,MKAR,1273915966.349999,d,6328312,-28.866282,61.947408,0.0,1273915250.231079
59088234,P,CMAR,1273915852.51704,d,6328312,-28.866282,61.947408,0.0,1273915250.231079
59088253,P,ASAR,1273915885.0,d,6328312,-28.866282,61.947408,0.0,1273915250.231079
59088263,P,TORD,1273915933.9,d,6328312,-28.866282,61.947408,0.0,1273915250.231079
59088265,P,ZALV,1273916006.75,d,6328312,-28.866282,61.947408,0.0,1273915250.231079
59088308,P,WRA,1273915896.624999,d,6328312,-28.866282,61.947408,0.0,1273915250.231079
59090778,P,QSPA,1273915867.098,d,6328312,-28.866282,61.947408,0.0,1273915250.231079
59088216,P,STKA,1273916190.549999,d,6328373,3.2588563,125.98607,62.705309,1273915758.072519
59088257,P,ASAR,1273916101.8,d,6328373,3.2588563,125.98607,62.705309,1273915758.072519
59088264,P,USRK,1273916214.974999,d,6328373,3.2588563,125.98607,62.705309,1273915758.072519
59088297,P,PETK,1273916331.275,d,6328373,3.2588563,125.98607,62.705309,1273915758.072519
59088311,P,WRA,1273916070.63542,d,6328373,3.2588563,125.98607,62.705309,1273915758.072519
59090783,P,SIJI,1273915853.924999,d,6328373,3.2588563,125.98607,62.705309,1273915758.072519
59132141,P,SONM,1273916267.83615,d,6328373,3.2588563,125.98607,62.705309,1273915758.072519
59132142,P,MJAR,1273916164.42939,d,6328373,3.2588563,125.98607,62.705309,1273915758.072519
59132143,P,MKAR,1273916340.70698,d,6328373,3.2588563,125.98607,62.705309,1273915758.072519
59082193,P,SCHQ,1273893261.9,d,6327689,-17.137957,-64.738272,0.0,1273892578.034189
59082203,P,ULM,1273893265.95,d,6327689,-17.137957,-64.738272,0.0,1273892578.034189
59082219,P,TORD,1273893264.224999,d,6327689,-17.137957,-64.738272,0.0,1273892578.034189
59082236,P,ESDC,1273893313.95,d,6327689,-17.137957,-64.738272,0.0,1273892578.034189
59082265,P,PDAR,1273893267.0,d,6327689,-17.137957,-64.738272,0.0,1273892578.034189
59082292,P,YKA,1273893351.795,d,6327689,-17.137957,-64.738272,0.0,1273892578.034189
59083412,Pn,SIV,1273892636.76,d,6327689,-17.137957,-64.738272,0.0,1273892578.034189
59083784,Pn,LVC,1273892682.944,d,6327689,-17.137957,-64.738272,0.0,1273892578.034189
59132837,P,TXAR,1273893183.26526,d,6327689,-17.137957,-64.738272,0.0,1273892578.034189
59132838,P,PLCA,1273892894.575,d,6327689,-17.137957,-64.738272,0.0,1273892578.034189
59132839,Pn,PTGA,1273892816.293999,d,6327689,-17.137957,-64.738272,0.0,1273892578.034189
59132840,Pn,BDFB,1273892806.249999,d,6327689,-17.137957,-64.738272,0.0,1273892578.034189
59132841,Pn,CFAA,1273892788.974989,d,6327689,-17.137957,-64.738272,0.0,1273892578.034189
59132842,Pn,LPAZ,1273892637.175,d,6327689,-17.137957,-64.738272,0.0,1273892578.034189
59132843,Pg,SIV,1273892647.0,d,6327689,-17.137957,-64.738272,0.0,1273892578.034189
59094809,P,ASAR,1273939155.9,d,6328973,5.6406771,125.05346,0.0,1273938781.30684
59094846,P,STKA,1273939241.95,d,6328973,5.6406771,125.05346,0.0,1273938781.30684
59094938,P,WRA,1273939124.525,d,6328973,5.6406771,125.05346,0.0,1273938781.30684
59096628,Pn,SIJI,1273938913.675,d,6328973,5.6406771,125.05346,0.0,1273938781.30684
59132901,P,MKAR,1273939355.0982,d,6328973,5.6406771,125.05346,0.0,1273938781.30684
59083515,P,MKAR,1273899387.724999,d,6333062,1.7898588,96.425895,0.0,1273898879.134119
59083547,P,ZALV,1273899436.109999,d,6333062,1.7898588,96.425895,0.0,1273898879.134119
59083621,P,ARCES,1273899619.6166,d,6333062,1.7898588,96.425895,0.0,1273898879.134119
59085516,P,KURK,1273899422.62,d,6333062,1.7898588,96.425895,0.0,1273898879.134119
59086590,Pn,CMAR,1273899116.15,d,6333062,1.7898588,96.425895,0.0,1273898879.134119
59133226,P,SONM,1273899389.40984,d,6333062,1.7898588,96.425895,0.0,1273898879.134119
59133227,P,WRA,1273899360.575,d,6333062,1.7898588,96.425895,0.0,1273898879.134119
59095681,P,LPAZ,1273942769.349999,d,6329043,-21.595892,-68.055627,128.20942,1273942690.57045
59095764,P,MAW,1273943424.7627,d,6329043,-21.595892,-68.055627,128.20942,1273942690.57045
59095769,P,PLCA,1273942945.0,d,6329043,-21.595892,-68.055627,128.20942,1273942690.57045
59095796,P,TORD,1273943388.7,d,6329043,-21.595892,-68.055627,128.20942,1273942690.57045
59096053,P,YKA,1273943462.244999,d,6329043,-21.595892,-68.055627,128.20942,1273942690.57045
59097399,P,LVC,1273942717.044,d,6329043,-21.595892,-68.055627,128.20942,1273942690.57045
59097407,P,SIV,1273942813.48,d,6329043,-21.595892,-68.055627,128.20942,1273942690.57045
59133250,P,PDAR,1273943375.02954,d,6329043,-21.595892,-68.055627,128.20942,1273942690.57045
59133251,P,DBIC,1273943335.97293,d,6329043,-21.595892,-68.055627,128.20942,1273942690.57045
59099878,P,KSRS,1273957653.604399,d,6329468,28.748032,128.48043,73.4287,1273957532.76202
59100001,P,MKAR,1273957982.43354,d,6329468,28.748032,128.48043,73.4287,1273957532.76202
59100071,P,WRA,1273958049.8,d,6329468,28.748032,128.48043,73.4287,1273957532.76202
59133301,P,ZALV,1273957982.21722,d,6329468,28.748032,128.48043,73.4287,1273957532.76202
59133302,P,MJAR,1273957691.955689,d,6329468,28.748032,128.48043,73.4287,1273957532.76202
59133303,P,YKA,1273958232.530589,d,6329468,28.748032,128.48043,73.4287,1273957532.76202
59133304,P,JNU,1273957603.9181,d,6329468,28.748032,128.48043,73.4287,1273957532.76202
59083622,P,ARCES,1273899738.1,d,6327842,39.340198,74.333136,0.0,1273899285.69487
59083640,P,TORD,1273899949.724999,d,6327842,39.340198,74.333136,0.0,1273899285.69487
59083648,P,YKA,1273900006.494999,d,6327842,39.340198,74.333136,0.0,1273899285.69487
59083819,P,FINES,1273899713.8,d,6327842,39.340198,74.333136,0.0,1273899285.69487
59083843,P,NOA,1273899772.075,d,6327842,39.340198,74.333136,0.0,1273899285.69487
59085297,Pn,AAK,1273899340.768999,d,6327842,39.340198,74.333136,0.0,1273899285.69487
59085322,P,INK,1273899962.075,d,6327842,39.340198,74.333136,0.0,1273899285.69487
59085470,Pn,AKTO,1273899510.675,d,6327842,39.340198,74.333136,0.0,1273899285.69487
59086530,Pn,BVAR,1273899481.762,d,6327842,39.340198,74.333136,0.0,1273899285.69487
59133337,Pn,KURK,1273899452.575,d,6327842,39.340198,74.333136,0.0,1273899285.69487
59133338,Pn,MKAR,1273899425.315709,d,6327842,39.340198,74.333136,0.0,1273899285.69487
59133340,P,GERES,1273899771.578389,d,6327842,39.340198,74.333136,0.0,1273899285.69487
59095757,P,ASAR,1273943209.65,d,6329069,-11.688973,166.87563,0.0,1273942808.12361
59095774,P,STKA,1273943186.65,d,6329069,-11.688973,166.87563,0.0,1273942808.12361
59095845,P,WRA,1273943199.224999,d,6329069,-11.688973,166.87563,0.0,1273942808.12361
59096060,P,MKAR,1273943611.349999,d,6329069,-11.688973,166.87563,0.0,1273942808.12361
59097610,P,CTA,1273943097.15,d,6329069,-11.688973,166.87563,0.0,1273942808.12361
59133341,P,YKA,1273943612.30222,d,6329069,-11.688973,166.87563,0.0,1273942808.12361
59133342,P,CMAR,1273943503.30396,d,6329069,-11.688973,166.87563,0.0,1273942808.12361
59086642,P,LPAZ,1273910997.575,d,6328151,-12.626579,-75.175874,97.033221,1273910887.01866
59087029,P,YKA,1273911609.916229,d,6328151,-12.626579,-75.175874,97.033221,1273910887.01866
59088656,P,NNA,1273910916.1,d,6328151,-12.626579,-75.175874,97.033221,1273910887.01866
59088878,P,ANMO,1273911454.974999,d,6328151,-12.626579,-75.175874,97.033221,1273910887.01866
59089108,P,ATAH,1273910978.15,d,6328151,-12.626579,-75.175874,97.033221,1273910887.01866
59133351,P,QSPA,1273911592.122999,d,6328151,-12.626579,-75.175874,97.033221,1273910887.01866
59133352,P,TXAR,1273911411.19661,d,6328151,-12.626579,-75.175874,97.033221,1273910887.01866
59133353,P,SIV,1273911083.42,d,6328151,-12.626579,-75.175874,97.033221,1273910887.01866
59133354,P,PDAR,1273911507.33885,d,6328151,-12.626579,-75.175874,97.033221,1273910887.01866
59133355,P,TORD,1273911608.33917,d,6328151,-12.626579,-75.175874,97.033221,1273910887.01866
59133356,P,PTGA,1273911142.268999,d,6328151,-12.626579,-75.175874,97.033221,1273910887.01866
59083334,Pn,BRTR,1273898676.249999,d,6327886,38.390688,21.901838,0.0,1273898538.894459
59083337,P,ARCES,1273898920.549999,d,6327886,38.390688,21.901838,0.0,1273898538.894459
59083357,P,ESDC,1273898814.22107,d,6327886,38.390688,21.901838,0.0,1273898538.894459
59083369,P,TORD,1273898916.9,d,6327886,38.390688,21.901838,0.0,1273898538.894459
59083458,Pn,GERES,1273898711.960519,d,6327886,38.390688,21.901838,0.0,1273898538.894459
59083465,P,NOA,1273898850.75,d,6327886,38.390688,21.901838,0.0,1273898538.894459
59083468,P,FINES,1273898845.775,d,6327886,38.390688,21.901838,0.0,1273898538.894459
59083513,P,MKAR,1273899029.875,d,6327886,38.390688,21.901838,0.0,1273898538.894459
59083546,P,ZALV,1273899033.175,d,6327886,38.390688,21.901838,0.0,1273898538.894459
59083548,P,YKA,1273899234.395,d,6327886,38.390688,21.901838,0.0,1273898538.894459
59085427,Pn,IDI,1273898600.654,d,6327886,38.390688,21.901838,0.0,1273898538.894459
59085438,Pn,MLR,1273898654.793999,d,6327886,38.390688,21.901838,0.0,1273898538.894459
59085511,P,EKA,1273898854.075,d,6327886,38.390688,21.901838,0.0,1273898538.894459
59092310,Pn,MMAI,1273898714.049999,d,6327886,38.390688,21.901838,0.0,1273898538.894459
59133609,P,PDAR,1273899311.41193,d,6327886,38.390688,21.901838,0.0,1273898538.894459
59133610,P,KSRS,1273899259.812089,d,6327886,38.390688,21.901838,0.0,1273898538.894459
59133611,P,ILAR,1273899253.85012,d,6327886,38.390688,21.901838,0.0,1273898538.894459
59133612,P,HFS,1273898836.894,d,6327886,38.390688,21.901838,0.0,1273898538.894459
59133613,Pn,AKASG,1273898733.468,d,6327886,38.390688,21.901838,0.0,1273898538.894459
59133614,Pn,DAVOX,1273898714.549329,d,6327886,38.390688,21.901838,0.0,1273898538.894459
59083096,Pn,ROSC,1273897608.2377,d,6327828,8.7463627,-76.913732,0.0,1273897534.17935
59083309,P,YKA,1273898142.194999,d,6327828,8.7463627,-76.913732,0.0,1273897534.17935
59084810,P,SIV,1273897895.96,d,6327828,8.7463627,-76.913732,0.0,1273897534.17935
59085143,Pn,ATAH,1273897763.549999,d,6327828,8.7463627,-76.913732,0.0,1273897534.17935
59085159,Pn,JTS,1273897654.668999,d,6327828,8.7463627,-76.913732,0.0,1273897534.17935
59135102,P,TORD,1273898249.867759,d,6327828,8.7463627,-76.913732,0.0,1273897534.17935
59135103,P,SCHQ,1273898045.8,d,6327828,8.7463627,-76.913732,0.0,1273897534.17935
59135104,P,TXAR,1273897925.294009,d,6327828,8.7463627,-76.913732,0.0,1273897534.17935
59135105,Pn,PCRV,1273897710.212,d,6327828,8.7463627,-76.913732,0.0,1273897534.17935
59101074,Pn,KSRS,1273961963.349999,d,6329550,28.614216,128.42334,0.0,1273961834.772339
59101195,P,FINES,1273962513.375,d,6329550,28.614216,128.42334,0.0,1273961834.772339
59101304,P,WRA,1273962360.349999,d,6329550,28.614216,128.42334,0.0,1273961834.772339
59102858,Pn,JNU,1273961912.349999,d,6329550,28.614216,128.42334,0.0,1273961834.772339
59135276,P,ZALV,1273962295.12846,d,6329550,28.614216,128.42334,0.0,1273961834.772339
59135277,Pn,MJAR,1273961999.4495,d,6329550,28.614216,128.42334,0.0,1273961834.772339
59135278,P,YKA,1273962544.502109,d,6329550,28.614216,128.42334,0.0,1273961834.772339
59135279,P,ASAR,1273962387.9,d,6329550,28.614216,128.42334,0.0,1273961834.772339
59135280,P,MKAR,1273962292.049999,d,6329550,28.614216,128.42334,0.0,1273961834.772339
59101448,Pn,GERES,1273963768.849999,d,6329651,51.54339,15.97493,0.0,1273963718.551229
59101485,Pn,AKASG,1273963837.849999,d,6329651,51.54339,15.97493,0.0,1273963718.551229
59101597,Pn,ARCES,1273963974.02955,d,6329651,51.54339,15.97493,0.0,1273963718.551229
59101669,Pn,FINES,1273963878.5,d,6329651,51.54339,15.97493,0.0,1273963718.551229
59101714,P,YKA,1273964324.962409,d,6329651,51.54339,15.97493,0.0,1273963718.551229
59103419,Pn,VRAC,1273963757.292999,d,6329651,51.54339,15.97493,0.0,1273963718.551229
59103431,Pn,DAVOX,1273963811.049999,d,6329651,51.54339,15.97493,0.0,1273963718.551229
59103476,P,AKTO,1273964053.95,d,6329651,51.54339,15.97493,0.0,1273963718.551229
59103731,Pn,HFS,1273963842.5445,d,6329651,51.54339,15.97493,0.0,1273963718.551229
59103747,Pn,EKA,1273963887.258419,d,6329651,51.54339,15.97493,0.0,1273963718.551229
59135529,Pn,NOA,1273963858.7,d,6329651,51.54339,15.97493,0.0,1273963718.551229
59135531,P,PDAR,1273964421.169879,d,6329651,51.54339,15.97493,0.0,1273963718.551229
59135532,P,MKAR,1273964193.25549,d,6329651,51.54339,15.97493,0.0,1273963718.551229
59135533,P,TORD,1273964173.522109,d,6329651,51.54339,15.97493,0.0,1273963718.551229
59082986,P,PLCA,1273896944.875,d,6328092,-34.894738,-71.525237,53.145601,1273896858.753619
59083051,P,LPAZ,1273897116.224999,d,6328092,-34.894738,-71.525237,53.145601,1273896858.753619
59083093,P,DBIC,1273897555.175,d,6328092,-34.894738,-71.525237,53.145601,1273896858.753619
59083150,P,TORD,1273897604.525,d,6328092,-34.894738,-71.525237,53.145601,1273896858.753619
59083176,P,TXAR,1273897529.7,d,6328092,-34.894738,-71.525237,53.145601,1273896858.753619
59083190,P,PDAR,1273897607.1,d,6328092,-34.894738,-71.525237,53.145601,1273896858.753619
59084744,P,CFAA,1273896922.025,d,6328092,-34.894738,-71.525237,53.145601,1273896858.753619
59084762,P,SIV,1273897137.72,d,6328092,-34.894738,-71.525237,53.145601,1273896858.753619
59084782,P,SNAA,1273897391.861999,d,6328092,-34.894738,-71.525237,53.145601,1273896858.753619
59084791,P,QSPA,1273897427.472999,d,6328092,-34.894738,-71.525237,53.145601,1273896858.753619
59085140,P,LBTB,1273897591.249999,d,6328092,-34.894738,-71.525237,53.145601,1273896858.753619
59135650,P,LVC,1273897035.344,d,6328092,-34.894738,-71.525237,53.145601,1273896858.753619
59135654,P,MAW,1273897537.787699,d,6328092,-34.894738,-71.525237,53.145601,1273896858.753619
59135655,P,TEIG,1273897439.759,d,6328092,-34.894738,-71.525237,53.145601,1273896858.753619
59135656,P,PTGA,1273897271.319,d,6328092,-34.894738,-71.525237,53.145601,1273896858.753619
59082852,P,MKAR,1273896508.65,d,6328289,8.3566349,126.85397,0.0,1273895943.492409
59082860,P,SONM,1273896423.86,d,6328289,8.3566349,126.85397,0.0,1273895943.492409
59082883,P,USRK,1273896366.2,d,6328289,8.3566349,126.85397,0.0,1273895943.492409
59082912,P,STKA,1273896419.974999,d,6328289,8.3566349,126.85397,0.0,1273895943.492409
59082916,P,ASAR,1273896337.8,d,6328289,8.3566349,126.85397,0.0,1273895943.492409
59082929,P,KSRS,1273896304.95,d,6328289,8.3566349,126.85397,0.0,1273895943.492409
59082943,P,CMAR,1273896305.91871,d,6328289,8.3566349,126.85397,0.0,1273895943.492409
59082958,P,PETK,1273896488.8,d,6328289,8.3566349,126.85397,0.0,1273895943.492409
59083036,P,YKA,1273896749.844999,d,6328289,8.3566349,126.85397,0.0,1273895943.492409
59083063,P,ILAR,1273896679.8,d,6328289,8.3566349,126.85397,0.0,1273895943.492409
59083072,P,GERES,1273896764.775,d,6328289,8.3566349,126.85397,0.0,1273895943.492409
59083085,P,FINES,1273896712.924999,d,6328289,8.3566349,126.85397,0.0,1273895943.492409
59084393,P,JNU,1273896267.875,d,6328289,8.3566349,126.85397,0.0,1273895943.492409
59084538,Pn,SIJI,1273896095.875,d,6328289,8.3566349,126.85397,0.0,1273895943.492409
59084944,P,KURK,1273896536.924999,d,6328289,8.3566349,126.85397,0.0,1273895943.492409
59084953,P,HFS,1273896742.607,d,6328289,8.3566349,126.85397,0.0,1273895943.492409
59087768,P,BVAR,1273896575.637,d,6328289,8.3566349,126.85397,0.0,1273895943.492409
59135955,P,NOA,1273896746.972,d,6328289,8.3566349,126.85397,0.0,1273895943.492409
59135956,P,BRTR,1273896711.069499,d,6328289,8.3566349,126.85397,0.0,1273895943.492409
59135957,P,MMAI,1273896710.734999,d,6328289,8.3566349,126.85397,0.0,1273895943.492409
59135958,P,GEYT,1273896606.42127,d,6328289,8.3566349,126.85397,0.0,1273895943.492409
59135959,P,WRA,1273896304.407209,d,6328289,8.3566349,126.85397,0.0,1273895943.492409
59082684,P,BDFB,1273895899.9,d,6327763,-17.937824,-68.988485,165.09739,1273895637.440849
59082692,P,PLCA,1273895925.0,d,6327763,-17.937824,-68.988485,165.09739,1273895637.440849
59082743,P,LPAZ,1273895673.025,d,6327763,-17.937824,-68.988485,165.09739,1273895637.440849
59082820,P,DBIC,1273896278.45,d,6327763,-17.937824,-68.988485,165.09739,1273895637.440849
59082879,P,TORD,1273896328.049999,d,6327763,-17.937824,-68.988485,165.09739,1273895637.440849
59082901,P,YKA,1273896387.644999,d,6327763,-17.937824,-68.988485,165.09739,1273895637.440849
59082904,P,ESDC,1273896367.27413,d,6327763,-17.937824,-68.988485,165.09739,1273895637.440849
59082907,P,TXAR,1273896209.924999,d,6327763,-17.937824,-68.988485,165.09739,1273895637.440849
59082927,P,NVAR,1273896308.324999,d,6327763,-17.937824,-68.988485,165.09739,1273895637.440849
59082956,P,PDAR,1273896297.7,d,6327763,-17.937824,-68.988485,165.09739,1273895637.440849
59084337,P,LVC,1273895705.694,d,6327763,-17.937824,-68.988485,165.09739,1273895637.440849
59084358,P,NNA,1273895768.049999,d,6327763,-17.937824,-68.988485,165.09739,1273895637.440849
59084361,P,PTGA,1273895889.094,d,6327763,-17.937824,-68.988485,165.09739,1273895637.440849
59084395,P,SIV,1273895747.4,d,6327763,-17.937824,-68.988485,165.09739,1273895637.440849
59136280,P,MAW,1273896388.2377,d,6327763,-17.937824,-68.988485,165.09739,1273895637.440849
59136281,P,SCHQ,1273896305.4,d,6327763,-17.937824,-68.988485,165.09739,1273895637.440849
59136282,P,CFAA,1273895823.375,d,6327763,-17.937824,-68.988485,165.09739,1273895637.440849
59136283,P,ULM,1273896301.549999,d,6327763,-17.937824,-68.988485,165.09739,1273895637.440849
59101618,P,STKA,1273964171.5,d,6329644,-38.48993,177.74425,0.0,1273963798.42974
59101716,P,WRA,1273964268.26894,d,6329644,-38.48993,177.74425,0.0,1273963798.42974
59103440,Pg,URZ,1273963809.176999,d,6329644,-38.48993,177.74425,0.0,1273963798.42974
59103444,Pn,RPZ,1273963906.032,d,6329644,-38.48993,177.74425,0.0,1273963798.42974
59136287,P,CMAR,1273964592.348809,d,6329644,-38.48993,177.74425,0.0,1273963798.42974
59136289,P,ASAR,1273964255.2,d,6329644,-38.48993,177.74425,0.0,1273963798.42974
59088673,P,PLCA,1273917572.875,d,6328370,-16.917686,-70.137934,0.0,1273917258.70848
59088717,P,BDFB,1273917547.14,d,6328370,-16.917686,-70.137934,0.0,1273917258.70848
59088746,Pn,LPAZ,1273917296.6,d,6328370,-16.917686,-70.137934,0.0,1273917258.70848
59089006,P,TXAR,1273917842.224999,d,6328370,-16.917686,-70.137934,0.0,1273917258.70848
59089010,P,ULM,1273917935.175,d,6328370,-16.917686,-70.137934,0.0,1273917258.70848
59089011,P,TORD,1273917972.0,d,6328370,-16.917686,-70.137934,0.0,1273917258.70848
59089084,P,YKA,1273918021.295,d,6328370,-16.917686,-70.137934,0.0,1273917258.70848
59091167,Pn,LVC,1273917346.844,d,6328370,-16.917686,-70.137934,0.0,1273917258.70848
59091214,Pn,SIV,1273917386.66,d,6328370,-16.917686,-70.137934,0.0,1273917258.70848
59132388,P,NVAR,1273917941.286729,d,6328370,-16.917686,-70.137934,0.0,1273917258.70848
59088444,P,SCHQ,1273916859.249999,d,6328378,52.320479,-171.03113,49.378835,1273916285.52343
59088455,P,BRTR,1273917039.95,d,6328378,52.320479,-171.03113,49.378835,1273916285.52343
59088464,P,GEYT,1273917011.7,d,6328378,52.320479,-171.03113,49.378835,1273916285.52343
59088465,P,ARCES,1273916870.8,d,6328378,52.320479,-171.03113,49.378835,1273916285.52343
59088471,P,MKAR,1273916906.875,d,6328378,52.320479,-171.03113,49.378835,1273916285.52343
59088477,P,ESDC,1273917048.275,d,6328378,52.320479,-171.03113,49.378835,1273916285.52343
59088479,P,ULM,1273916775.95,d,6328378,52.320479,-171.03113,49.378835,1273916285.52343
59088485,P,GERES,1273917004.775,d,6328378,52.320479,-171.03113,49.378835,1273916285.52343
59088499,P,TXAR,1273916842.424999,d,6328378,52.320479,-171.03113,49.378835,1273916285.52343
59088505,P,USRK,1273916716.849999,d,6328378,52.320479,-171.03113,49.378835,1273916285.52343
59088515,P,ASAR,1273917056.549999,d,6328378,52.320479,-171.03113,49.378835,1273916285.52343
