ORID,LAT,LON,DEPTH,ORIGIN,EVID,MB,MS,ML,ARID,PHASE,DELTA,STA,TIME,IPHASE,AZIMUTH,DELTIM,DELAZ,JDATE,STA_LAT,STA_LON,STATYPE,ONDATE,OFFDATE,TIMEDEF,ATIME,OTIME
6333734,-33.488045,-71.744331,33.369736,2010-05-15 17:39:46.709590016,6329095,3.6289621,3.7252071,3.6796112,59138382,Pn,7.2937959,PLCA,2010-05-15 17:41:31.075000064,P,343.30076,0.551768,65.277909,2010135,-40.7306,-70.55,ss,2002247.0,2286324.0,d,1273945291.075,1273945186.70959
6333734,-33.488045,-71.744331,33.369736,2010-05-15 17:39:46.709590016,6329095,3.6289621,3.7252071,3.6796112,59138383,P,19.91094,SIV,2010-05-15 17:44:16.200000000,P,204.79629,0.551768,58.230002,2010135,-15.991,-61.072,ss,2000139.0,2286324.0,d,1273945456.2,1273945186.70959
6333770,2.3500527,128.49869,225.39289,2010-05-15 12:48:23.486510080,6328649,3.6994406,-999.0,-999.0,59092260,P,36.238034,STKA,2010-05-15 12:55:04.750000128,P,342.92794,0.12,4.5038887,2010135,-31.8743,141.5964,ss,2002337.0,2015034.0,d,1273928104.75,1273927703.48651
6333770,2.3500527,128.49869,225.39289,2010-05-15 12:48:23.486510080,6328649,3.6994406,-999.0,-999.0,59092288,P,35.179326,MJAR,2010-05-15 12:54:55.175000064,P,185.81228,0.19772283,4.1479021,2010135,36.52472,138.24718,ar,2005060.0,2286324.0,d,1273928095.175,1273927703.48651
6333770,2.3500527,128.49869,225.39289,2010-05-15 12:48:23.486510080,6328649,3.6994406,-999.0,-999.0,59092342,P,26.388663,ASAR,2010-05-15 12:53:38.800000000,P,351.16764,0.12,2.4596403,2010135,-23.66513,133.90526,ar,2005165.0,2286324.0,d,1273928018.8,1273927703.48651
6333770,2.3500527,128.49869,225.39289,2010-05-15 12:48:23.486510080,6328649,3.6994406,-999.0,-999.0,59092347,P,59.690076,MKAR,2010-05-15 12:58:04.775000064,P,121.43191,0.12,13.575064,2010135,46.79368,82.29057,ar,2000092.0,2286324.0,d,1273928284.775,1273927703.48651
6333770,2.3500527,128.49869,225.39289,2010-05-15 12:48:23.486510080,6328649,3.6994406,-999.0,-999.0,59092365,P,81.848173,VNDA,2010-05-15 13:00:16.450000128,P,310.43791,0.911376,11.887479,2010135,-77.5139,161.8456,ss,2002352.0,2286324.0,d,1273928416.45,1273927703.48651
6333770,2.3500527,128.49869,225.39289,2010-05-15 12:48:23.486510080,6328649,3.6994406,-999.0,-999.0,59092377,P,56.05966,PETK,2010-05-15 12:57:39.824999936,P,189.09028,0.52207754,15.535515,2010135,53.10822,157.69885,ar,2006291.0,2286324.0,d,1273928259.824999,1273927703.48651
6333770,2.3500527,128.49869,225.39289,2010-05-15 12:48:23.486510080,6328649,3.6994406,-999.0,-999.0,59092393,P,34.926722,KSRS,2010-05-15 12:54:53.926949888,P,174.94649,0.60595296,4.0683945,2010135,37.44209,127.88452,ar,2002017.0,2286324.0,d,1273928093.926949,1273927703.48651
6333770,2.3500527,128.49869,225.39289,2010-05-15 12:48:23.486510080,6328649,3.6994406,-999.0,-999.0,59092394,P,22.883903,WRA,2010-05-15 12:53:07.159759872,P,341.061,0.12,1.0656649,2010135,-19.9426,134.3395,ar,1999182.0,2286324.0,d,1273927987.159759,1273927703.48651
6333770,2.3500527,128.49869,225.39289,2010-05-15 12:48:23.486510080,6328649,3.6994406,-999.0,-999.0,59092550,P,85.584406,ILAR,2010-05-15 13:00:35.789920000,P,255.877,0.75903122,7.2153468,2010135,64.77145,-146.88645,ar,1977091.0,2286324.0,d,1273928435.78992,1273927703.48651
6333770,2.3500527,128.49869,225.39289,2010-05-15 12:48:23.486510080,6328649,3.6994406,-999.0,-999.0,59093817,P,4.2284672,SIJI,2010-05-15 12:49:30.525000192,Pg,336.98015,0.12,6.1126464,2010135,-0.86912,131.26605,ss,2010088.0,2286324.0,d,1273927770.525,1273927703.48651
6333770,2.3500527,128.49869,225.39289,2010-05-15 12:48:23.486510080,6328649,3.6994406,-999.0,-999.0,59098337,P,75.830525,AKTO,2010-05-15 12:59:44.650000128,N,99.861548,0.9726952,29.086439,2010135,50.4348,58.0164,ss,2005290.0,2286324.0,d,1273928384.65,1273927703.48651
6333770,2.3500527,128.49869,225.39289,2010-05-15 12:48:23.486510080,6328649,3.6994406,-999.0,-999.0,59098552,P,69.432834,BVAR,2010-05-15 12:59:07.262000128,tx,107.8787,0.64422666,26.086171,2010135,53.02492,70.38853,ar,2002187.0,2286324.0,d,1273928347.262,1273927703.48651
6333770,2.3500527,128.49869,225.39289,2010-05-15 12:48:23.486510080,6328649,3.6994406,-999.0,-999.0,59098556,P,63.847305,KURK,2010-05-15 12:58:32.224999936,P,126.43944,0.12,3.4330383,2010135,50.62264,78.53039,ar,2007319.0,2286324.0,d,1273928312.224999,1273927703.48651
6333772,-2.3307501,139.11796,0.0,2010-05-15 13:12:49.176620032,6329008,3.5394977,3.7937403,3.9262567,59092653,P,21.801001,ASAR,2010-05-15 13:17:43.150000128,P,19.316157,0.24742643,2.4768347,2010135,-23.66513,133.90526,ar,2005165.0,2286324.0,d,1273929463.15,1273929169.17662
6333772,-2.3307501,139.11796,0.0,2010-05-15 13:12:49.176620032,6329008,3.5394977,3.7937403,3.9262567,59092711,P,18.116363,WRA,2010-05-15 13:17:01.175000064,Pn,17.764479,0.12,0.79850668,2010135,-19.9426,134.3395,ar,1999182.0,2286324.0,d,1273929421.175,1273929169.17662
6333772,-2.3307501,139.11796,0.0,2010-05-15 13:12:49.176620032,6329008,3.5394977,3.7937403,3.9262567,59092755,P,69.740192,MKAR,2010-05-15 13:24:01.000000000,P,119.19749,0.79483544,31.152278,2010135,46.79368,82.29057,ar,2000092.0,2286324.0,d,1273929841.0,1273929169.17662
6333772,-2.3307501,139.11796,0.0,2010-05-15 13:12:49.176620032,6329008,3.5394977,3.7937403,3.9262567,59096769,Pg,1.5943484,JAY,2010-05-15 13:13:18.900000000,Pg,223.40977,0.12,7.3409976,2010135,-2.51427,140.70325,ss,2009336.0,2286324.0,d,1273929198.9,1273929169.17662
6333772,-2.3307501,139.11796,0.0,2010-05-15 13:12:49.176620032,6329008,3.5394977,3.7937403,3.9262567,59138735,P,29.479522,STKA,2010-05-15 13:18:55.549999872,P,351.25384,0.551768,43.679016,2010135,-31.8743,141.5964,ss,2002337.0,2015034.0,d,1273929535.549999,1273929169.17662
6333775,34.532431,69.242955,0.0,2010-05-15 13:31:16.576400128,6329010,3.6762709,-999.0,3.2219539,59092907,Pn,15.721081,MKAR,2010-05-15 13:35:00.175000064,P,235.86406,0.65997455,12.478146,2010135,46.79368,82.29057,ar,2000092.0,2286324.0,d,1273930500.175,1273930276.5764
6333775,34.532431,69.242955,0.0,2010-05-15 13:31:16.576400128,6329010,3.6762709,-999.0,3.2219539,59092923,P,42.436416,ARCES,2010-05-15 13:39:12.924999936,P,358.5679,0.90127761,12.557264,2010135,69.53486,25.50578,ar,1998154.0,2286324.0,d,1273930752.924999,1273930276.5764
6333775,34.532431,69.242955,0.0,2010-05-15 13:31:16.576400128,6329010,3.6762709,-999.0,3.2219539,59092983,P,84.334549,ASAR,2010-05-15 13:43:50.650000128,P,307.6733,0.50854326,6.7315611,2010135,-23.66513,133.90526,ar,2005165.0,2286324.0,d,1273931030.65,1273930276.5764
6333775,34.532431,69.242955,0.0,2010-05-15 13:31:16.576400128,6329010,3.6762709,-999.0,3.2219539,59093032,P,83.262067,YKA,2010-05-15 13:43:44.994999808,P,351.03063,0.61472289,3.3770208,2010135,62.4931,-114.6062,ar,1989025.0,2014013.0,d,1273931024.994999,1273930276.5764
6333775,34.532431,69.242955,0.0,2010-05-15 13:31:16.576400128,6329010,3.6762709,-999.0,3.2219539,59093141,P,82.199541,WRA,2010-05-15 13:43:39.824999936,N,321.49292,0.74891328,2.4375958,2010135,-19.9426,134.3395,ar,1999182.0,2286324.0,d,1273931019.824999,1273930276.5764
6333775,34.532431,69.242955,0.0,2010-05-15 13:31:16.576400128,6329010,3.6762709,-999.0,3.2219539,59094224,Pn,9.0758177,AAK,2010-05-15 13:33:30.368999936,Pn,168.4495,0.64605693,14.973116,2010135,42.6391,74.4942,ss,2007065.0,2286324.0,d,1273930410.368999,1273930276.5764
6333775,34.532431,69.242955,0.0,2010-05-15 13:31:16.576400128,6329010,3.6762709,-999.0,3.2219539,59138777,P,22.296544,ZALV,2010-05-15 13:36:14.100000000,P,222.30475,0.551768,17.731277,2010135,53.94805,84.81878,ar,2006286.0,2286324.0,d,1273930574.1,1273930276.5764
6333775,34.532431,69.242955,0.0,2010-05-15 13:31:16.576400128,6329010,3.6762709,-999.0,3.2219539,59138778,P,17.450153,KURK,2010-05-15 13:35:21.000000000,P,214.30489,0.551768,14.214072,2010135,50.62264,78.53039,ar,2007319.0,2286324.0,d,1273930521.0,1273930276.5764
6333775,34.532431,69.242955,0.0,2010-05-15 13:31:16.576400128,6329010,3.6762709,-999.0,3.2219539,59138779,P,18.504881,BVAR,2010-05-15 13:35:33.062000128,P,169.61114,0.551768,17.067341,2010135,53.02492,70.38853,ar,2002187.0,2286324.0,d,1273930533.062,1273930276.5764
6333815,41.271695,30.205395,0.0,2010-05-15 14:08:22.826010112,6329311,3.7422755,3.0440466,3.7504254,59093279,Pn,3.0398767,BRTR,2010-05-15 14:09:12.600000000,Pn,285.87357,0.12,7.3762219,2010135,39.72525,33.63895,ar,2002017.0,2286324.0,d,1273932552.6,1273932502.82601
6333815,41.271695,30.205395,0.0,2010-05-15 14:08:22.826010112,6329311,3.7422755,3.0440466,3.7504254,59093357,Pn,9.4560111,AKASG,2010-05-15 14:10:37.600000000,P,179.53074,0.65330592,1.8728963,2010135,50.7012,29.2242,ar,2002067.0,2286324.0,d,1273932637.6,1273932502.82601
6333815,41.271695,30.205395,0.0,2010-05-15 14:08:22.826010112,6329311,3.7422755,3.0440466,3.7504254,59093426,P,25.947519,ESDC,2010-05-15 14:13:58.624999936,N,66.133296,0.50190277,3.1881996,2010135,39.6744,-3.963,ar,2002052.0,2286324.0,d,1273932838.624999,1273932502.82601
6333815,41.271695,30.205395,0.0,2010-05-15 14:08:22.826010112,6329311,3.7422755,3.0440466,3.7504254,59093435,P,37.995841,ZALV,2010-05-15 14:15:41.950000128,P,270.54335,0.40037534,6.1978449,2010135,53.94805,84.81878,ar,2006286.0,2286324.0,d,1273932941.95,1273932502.82601
6333815,41.271695,30.205395,0.0,2010-05-15 14:08:22.826010112,6329311,3.7422755,3.0440466,3.7504254,59093439,P,37.462564,TORD,2010-05-15 14:15:36.349999872,P,34.092373,0.77499361,10.893477,2010135,13.14771,1.69471,ar,2005270.0,2286324.0,d,1273932936.349999,1273932502.82601
6333815,41.271695,30.205395,0.0,2010-05-15 14:08:22.826010112,6329311,3.7422755,3.0440466,3.7504254,59093466,P,37.27788,MKAR,2010-05-15 14:15:36.474999808,P,271.36327,0.1357499,9.5260638,2010135,46.79368,82.29057,ar,2000092.0,2286324.0,d,1273932936.474999,1273932502.82601
6333815,41.271695,30.205395,0.0,2010-05-15 14:08:22.826010112,6329311,3.7422755,3.0440466,3.7504254,59093501,P,22.936041,NOA,2010-05-15 14:13:28.525000192,Pn,144.95677,0.73938,2.203802,2010135,61.0397,11.2148,ar,1995302.0,2286324.0,d,1273932808.525,1273932502.82601
6333815,41.271695,30.205395,0.0,2010-05-15 14:08:22.826010112,6329311,3.7422755,3.0440466,3.7504254,59093508,P,20.356099,FINES,2010-05-15 14:13:00.025000192,Pn,162.32394,0.41222451,4.5591741,2010135,61.4436,26.0771,ar,1993322.0,2286324.0,d,1273932780.025,1273932502.82601
6333815,41.271695,30.205395,0.0,2010-05-15 14:08:22.826010112,6329311,3.7422755,3.0440466,3.7504254,59093513,P,71.479469,KSRS,2010-05-15 14:19:44.950000128,P,314.77736,0.80818296,11.59575,2010135,37.44209,127.88452,ar,2002017.0,2286324.0,d,1273933184.95,1273932502.82601
6333815,41.271695,30.205395,0.0,2010-05-15 14:08:22.826010112,6329311,3.7422755,3.0440466,3.7504254,59093527,P,72.783919,YKA,2010-05-15 14:19:52.444999936,P,25.121068,0.69082928,3.7482403,2010135,62.4931,-114.6062,ar,1989025.0,2014013.0,d,1273933192.444999,1273932502.82601
6333815,41.271695,30.205395,0.0,2010-05-15 14:08:22.826010112,6329311,3.7422755,3.0440466,3.7504254,59095021,Pn,5.2374155,MLR,2010-05-15 14:09:43.469000192,Pn,320.96809,0.12,57.238273,2010135,45.4917,25.9437,ss,2008245.0,2286324.0,d,1273932583.469,1273932502.82601
6333815,41.271695,30.205395,0.0,2010-05-15 14:08:22.826010112,6329311,3.7422755,3.0440466,3.7504254,59095044,P,21.321537,AKTO,2010-05-15 14:13:11.150000128,Pn,212.59149,0.51739276,28.07738,2010135,50.4348,58.0164,ss,2005290.0,2286324.0,d,1273932791.15,1273932502.82601
6333815,41.271695,30.205395,0.0,2010-05-15 14:08:22.826010112,6329311,3.7422755,3.0440466,3.7504254,59095144,Pn,9.2241714,MMAI,2010-05-15 14:10:36.150000128,Pn,345.42578,0.62591379,1.9425917,2010135,33.01518,35.40311,ar,2003024.0,2286324.0,d,1273932636.15,1273932502.82601
6333815,41.271695,30.205395,0.0,2010-05-15 14:08:22.826010112,6329311,3.7422755,3.0440466,3.7504254,59095149,P,29.360426,BVAR,2010-05-15 14:14:28.637000192,P,274.76364,0.75382424,36.39812,2010135,53.02492,70.38853,ar,2002187.0,2286324.0,d,1273932868.637,1273932502.82601
6333815,41.271695,30.205395,0.0,2010-05-15 14:08:22.826010112,6329311,3.7422755,3.0440466,3.7504254,59095575,P,21.470207,HFS,2010-05-15 14:13:12.956499968,P,152.30053,0.53095134,7.8384752,2010135,60.13347,13.69449,ar,2002350.0,2286324.0,d,1273932792.956499,1273932502.82601
6333815,41.271695,30.205395,0.0,2010-05-15 14:08:22.826010112,6329311,3.7422755,3.0440466,3.7504254,59139217,Pg,3.0398767,BRTR,2010-05-15 14:09:19.700000000,P,282.64776,0.551768,2.370141,2010135,39.72525,33.63895,ar,2002017.0,2286324.0,d,1273932559.7,1273932502.82601
6333818,-56.118671,-26.715631,64.859894,2010-05-15 04:22:19.739330048,6328353,4.1822544,3.4625042,3.4410827,59083224,P,65.11961,DBIC,2010-05-15 04:32:53.650000128,N,195.68954,0.82118919,46.327969,2010135,6.6701,-4.8563,ss,2002246.0,2286324.0,d,1273897973.65,1273897339.73933
6333818,-56.118671,-26.715631,64.859894,2010-05-15 04:22:19.739330048,6328353,4.1822544,3.4625042,3.4410827,59083226,P,50.63346,LPAZ,2010-05-15 04:31:12.974999808,P,121.34318,0.12,11.796384,2010135,-16.2879,-68.1307,ss,2002238.0,2286324.0,d,1273897872.974999,1273897339.73933
6333818,-56.118671,-26.715631,64.859894,2010-05-15 04:22:19.739330048,6328353,4.1822544,3.4625042,3.4410827,59083229,P,72.985589,TORD,2010-05-15 04:33:42.775000064,P,201.27788,0.12,3.2644933,2010135,13.14771,1.69471,ar,2005270.0,2286324.0,d,1273898022.775,1273897339.73933
6333818,-56.118671,-26.715631,64.859894,2010-05-15 04:22:19.739330048,6328353,4.1822544,3.4625042,3.4410827,59083274,P,46.516565,VNDA,2010-05-15 04:30:39.800000000,P,182.38275,0.12,6.6131288,2010135,-77.5139,161.8456,ss,2002352.0,2286324.0,d,1273897839.8,1273897339.73933
6333818,-56.118671,-26.715631,64.859894,2010-05-15 04:22:19.739330048,6328353,4.1822544,3.4625042,3.4410827,59084785,P,18.571757,SNAA,2010-05-15 04:26:30.536999936,Pn,301.24898,0.37560317,10.381355,2010135,-71.6707,-2.8379,ss,2004132.0,2286324.0,d,1273897590.536999,1273897339.73933
6333818,-56.118671,-26.715631,64.859894,2010-05-15 04:22:19.739330048,6328353,4.1822544,3.4625042,3.4410827,59084804,P,45.563062,LVC,2010-05-15 04:30:33.168999936,P,148.65173,0.12,13.681223,2010135,-22.6128,-68.9113,ss,1999354.0,2286324.0,d,1273897833.168999,1273897339.73933
6333818,-56.118671,-26.715631,64.859894,2010-05-15 04:22:19.739330048,6328353,4.1822544,3.4625042,3.4410827,59084808,P,47.817046,SIV,2010-05-15 04:30:49.840000000,P,172.80492,0.59316056,29.998225,2010135,-15.991,-61.072,ss,2000139.0,2286324.0,d,1273897849.84,1273897339.73933
6333818,-56.118671,-26.715631,64.859894,2010-05-15 04:22:19.739330048,6328353,4.1822544,3.4625042,3.4410827,59084933,P,34.131509,QSPA,2010-05-15 04:28:57.748000000,P,203.74211,0.12,180.0,2010135,-89.9279,145.0,ss,2002363.0,2286324.0,d,1273897737.748,1273897339.73933
6333818,-56.118671,-26.715631,64.859894,2010-05-15 04:22:19.739330048,6328353,4.1822544,3.4625042,3.4410827,59085136,P,91.964215,TEIG,2010-05-15 04:35:20.934000128,P,120.96376,0.43808123,93.3923,2010135,20.2264,-88.2776,ss,2003263.0,2286324.0,d,1273898120.934,1273897339.73933
6333818,-56.118671,-26.715631,64.859894,2010-05-15 04:22:19.739330048,6328353,4.1822544,3.4625042,3.4410827,59085139,P,92.45251,CMIG,2010-05-15 04:35:23.418999808,Sx,99.079245,0.5990467,41.037083,2010135,17.091,-94.8838,ss,2005328.0,2286324.0,d,1273898123.418999,1273897339.73933
6333818,-56.118671,-26.715631,64.859894,2010-05-15 04:22:19.739330048,6328353,4.1822544,3.4625042,3.4410827,59087922,P,37.831032,CFAA,2010-05-15 04:29:27.974999808,P,143.50758,0.44129622,6.801329,2010135,-31.60475,-68.23756,ss,2002344.0,2012298.0,d,1273897767.974999,1273897339.73933
6333818,-56.118671,-26.715631,64.859894,2010-05-15 04:22:19.739330048,6328353,4.1822544,3.4625042,3.4410827,59135373,P,102.55911,WRA,2010-05-15 04:36:08.340889856,P,198.67551,0.551768,3.89566,2010135,-19.9426,134.3395,ar,1999182.0,2286324.0,d,1273898168.340889,1273897339.73933
6333818,-56.118671,-26.715631,64.859894,2010-05-15 04:22:19.739330048,6328353,4.1822544,3.4625042,3.4410827,59135374,P,98.844582,ASAR,2010-05-15 04:35:51.800000000,P,181.68137,0.551768,10.63376,2010135,-23.66513,133.90526,ar,2005165.0,2286324.0,d,1273898151.8,1273897339.73933
6333818,-56.118671,-26.715631,64.859894,2010-05-15 04:22:19.739330048,6328353,4.1822544,3.4625042,3.4410827,59135375,P,61.391606,PTGA,2010-05-15 04:32:28.444000000,P,156.03751,0.551768,26.685926,2010135,-0.731583,-59.968633,ss,2009313.0,2286324.0,d,1273897948.444,1273897339.73933
6333818,-56.118671,-26.715631,64.859894,2010-05-15 04:22:19.739330048,6328353,4.1822544,3.4625042,3.4410827,59135376,P,43.555794,BDFB,2010-05-15 04:30:17.789999872,P,180.0,0.551768,45.522245,2010135,-15.6418,-48.01483,ss,2003241.0,2286324.0,d,1273897817.789999,1273897339.73933
6333818,-56.118671,-26.715631,64.859894,2010-05-15 04:22:19.739330048,6328353,4.1822544,3.4625042,3.4410827,59135377,P,39.935622,MAW,2010-05-15 04:29:46.787699968,P,211.97134,0.551768,47.614004,2010135,-67.6039,62.8706,ss,1995100.0,2286324.0,d,1273897786.787699,1273897339.73933
6333818,-56.118671,-26.715631,64.859894,2010-05-15 04:22:19.739330048,6328353,4.1822544,3.4625042,3.4410827,59135378,P,23.429085,USHA,2010-05-15 04:27:24.036999936,P,79.695154,0.551768,55.163472,2010135,-54.83486,-68.44344,ss,2003240.0,2286324.0,d,1273897644.036999,1273897339.73933
6333818,-56.118671,-26.715631,64.859894,2010-05-15 04:22:19.739330048,6328353,4.1822544,3.4625042,3.4410827,59135379,P,20.05542,PMSA,2010-05-15 04:26:48.634000128,P,123.00188,0.551768,62.610904,2010135,-64.7742,-64.049,ss,2006173.0,2286324.0,d,1273897608.634,1273897339.73933
6333852,-1.2540409,120.28729,0.0,2010-05-15 14:28:45.070830080,6328814,3.6902228,2.9067509,3.8592509,59093680,P,58.297014,MKAR,2010-05-15 14:38:41.924999936,P,152.59243,0.35784924,20.648213,2010135,46.79368,82.29057,ar,2000092.0,2286324.0,d,1273934321.924999,1273933725.07083
6333852,-1.2540409,120.28729,0.0,2010-05-15 14:28:45.070830080,6328814,3.6902228,2.9067509,3.8592509,59093691,P,36.499332,STKA,2010-05-15 14:35:53.549999872,P,337.13589,0.84680206,8.6802102,2010135,-31.8743,141.5964,ss,2002337.0,2015034.0,d,1273934153.549999,1273933725.07083
6333852,-1.2540409,120.28729,0.0,2010-05-15 14:28:45.070830080,6328814,3.6902228,2.9067509,3.8592509,59093733,P,62.369627,ZALV,2010-05-15 14:39:09.025000192,P,132.1376,0.93831713,20.781242,2010135,53.94805,84.81878,ar,2006286.0,2286324.0,d,1273934349.025,1273933725.07083
6333852,-1.2540409,120.28729,0.0,2010-05-15 14:28:45.070830080,6328814,3.6902228,2.9067509,3.8592509,59093743,P,25.896702,ASAR,2010-05-15 14:34:18.549999872,P,316.71601,0.32864313,4.2280278,2010135,-23.66513,133.90526,ar,2005165.0,2286324.0,d,1273934058.549999,1273933725.07083
6333852,-1.2540409,120.28729,0.0,2010-05-15 14:28:45.070830080,6328814,3.6902228,2.9067509,3.8592509,59093801,P,23.107823,WRA,2010-05-15 14:33:51.824999936,P,323.5361,0.30455278,1.0530627,2010135,-19.9426,134.3395,ar,1999182.0,2286324.0,d,1273934031.824999,1273933725.07083
6333852,-1.2540409,120.28729,0.0,2010-05-15 14:28:45.070830080,6328814,3.6902228,2.9067509,3.8592509,59095452,Pn,3.7732309,KAPI,2010-05-15 14:29:45.019000064,Pg,321.77887,0.24508418,12.925233,2010135,-5.0142,119.7517,ss,2007068.0,2286324.0,d,1273933785.019,1273933725.07083
6333863,5.9590542,92.766807,0.0,2010-05-15 05:54:48.975049984,6327947,4.0488182,-999.0,-999.0,59084561,P,76.599206,ARCES,2010-05-15 06:06:41.279949824,P,101.53563,0.69995904,6.5069837,2010135,69.53486,25.50578,ar,1998154.0,2286324.0,d,1273903601.279949,1273902888.975049
6333863,5.9590542,92.766807,0.0,2010-05-15 05:54:48.975049984,6327947,4.0488182,-999.0,-999.0,59084594,P,78.342233,GERES,2010-05-15 06:06:51.407779840,P,94.573921,0.85908281,21.156924,2010135,48.84511,13.70156,ar,2002157.0,2286324.0,d,1273903611.407779,1273902888.975049
6333863,5.9590542,92.766807,0.0,2010-05-15 05:54:48.975049984,6327947,4.0488182,-999.0,-999.0,59084599,P,48.280322,ZALV,2010-05-15 06:03:31.013230080,P,166.55138,0.75021395,17.738093,2010135,53.94805,84.81878,ar,2006286.0,2286324.0,d,1273903411.01323,1273902888.975049
6333863,5.9590542,92.766807,0.0,2010-05-15 05:54:48.975049984,6327947,4.0488182,-999.0,-999.0,59084627,P,41.673572,MKAR,2010-05-15 06:02:39.974999808,P,191.31557,0.22322281,10.867613,2010135,46.79368,82.29057,ar,2000092.0,2286324.0,d,1273903359.974999,1273902888.975049
6333863,5.9590542,92.766807,0.0,2010-05-15 05:54:48.975049984,6327947,4.0488182,-999.0,-999.0,59084645,P,73.765411,FINES,2010-05-15 06:06:24.847689984,P,107.8787,0.59878918,16.47954,2010135,61.4436,26.0771,ar,1993322.0,2286324.0,d,1273903584.847689,1273902888.975049
6333863,5.9590542,92.766807,0.0,2010-05-15 05:54:48.975049984,6327947,4.0488182,-999.0,-999.0,59084659,P,48.311522,WRA,2010-05-15 06:03:32.797730048,P,301.77796,0.65913096,1.3916072,2010135,-19.9426,134.3395,ar,1999182.0,2286324.0,d,1273903412.79773,1273902888.975049
6333863,5.9590542,92.766807,0.0,2010-05-15 05:54:48.975049984,6327947,4.0488182,-999.0,-999.0,59086562,P,46.08284,KURK,2010-05-15 06:03:14.396189952,P,170.82402,0.15634008,3.3188208,2010135,50.62264,78.53039,ar,2007319.0,2286324.0,d,1273903394.396189,1273902888.975049
6333863,5.9590542,92.766807,0.0,2010-05-15 05:54:48.975049984,6327947,4.0488182,-999.0,-999.0,59139897,P,43.323195,SONM,2010-05-15 06:02:52.424949760,P,193.36022,0.551768,30.811838,2010135,47.83469,106.39499,ar,2000245.0,2286324.0,d,1273903372.424949,1273902888.975049
6333863,5.9590542,92.766807,0.0,2010-05-15 05:54:48.975049984,6327947,4.0488182,-999.0,-999.0,59139898,Pn,13.806744,CMAR,2010-05-15 05:58:07.650000128,Pn,225.8814,0.551768,4.997509,2010135,18.4576,98.94315,ar,1986198.0,2286324.0,d,1273903087.65,1273902888.975049
6333863,5.9590542,92.766807,0.0,2010-05-15 05:54:48.975049984,6327947,4.0488182,-999.0,-999.0,59139899,P,81.422181,SPITS,2010-05-15 06:07:06.736839936,P,99.019322,0.551768,10.359495,2010135,78.1777,16.37,ar,1992311.0,2286324.0,d,1273903626.736839,1273902888.975049
6333863,5.9590542,92.766807,0.0,2010-05-15 05:54:48.975049984,6327947,4.0488182,-999.0,-999.0,59139900,P,79.417148,HFS,2010-05-15 06:06:56.570120192,P,133.60282,0.551768,9.361058,2010135,60.13347,13.69449,ar,2002350.0,2286324.0,d,1273903616.57012,1273902888.975049
6333863,5.9590542,92.766807,0.0,2010-05-15 05:54:48.975049984,6327947,4.0488182,-999.0,-999.0,59139901,P,44.750803,GEYT,2010-05-15 06:03:05.252999936,P,159.8637,0.551768,12.824251,2010135,37.92955,58.11706,ar,2010038.0,2286324.0,d,1273903385.252999,1273902888.975049
6333890,-34.847911,-74.099711,0.0,2010-05-15 16:35:20.125829888,6333890,3.7549957,3.9862515,3.8421674,59095378,Pn,6.5114361,PLCA,2010-05-15 16:36:57.424999936,Pg,323.87508,0.12,4.7409886,2010135,-40.7306,-70.55,ss,2002247.0,2286324.0,d,1273941417.424999,1273941320.125829
6333890,-34.847911,-74.099711,0.0,2010-05-15 16:35:20.125829888,6333890,3.7549957,3.9862515,3.8421674,59095511,P,69.672063,TXAR,2010-05-15 16:46:31.824999936,P,154.52878,0.28320935,4.2608186,2010135,29.33426,-103.66768,ar,1995088.0,2286324.0,d,1273941991.824999,1273941320.125829
6333890,-34.847911,-74.099711,0.0,2010-05-15 16:35:20.125829888,6333890,3.7549957,3.9862515,3.8421674,59095556,P,83.628314,NVAR,2010-05-15 16:47:51.150000128,N,171.06941,0.97814243,34.483602,2010135,38.4296,-118.3035,ar,1997260.0,2286324.0,d,1273942071.15,1273941320.125829
6333890,-34.847911,-74.099711,0.0,2010-05-15 16:35:20.125829888,6333890,3.7549957,3.9862515,3.8421674,59097074,Pn,5.8808224,CFAA,2010-05-15 16:36:48.275000064,Pn,231.42242,0.12,3.0536067,2010135,-31.60475,-68.23756,ss,2002344.0,2012298.0,d,1273941408.275,1273941320.125829
6333890,-34.847911,-74.099711,0.0,2010-05-15 16:35:20.125829888,6333890,3.7549957,3.9862515,3.8421674,59139906,P,86.098035,TORD,2010-05-15 16:48:01.376649984,P,212.57946,0.551768,18.852012,2010135,13.14771,1.69471,ar,2005270.0,2286324.0,d,1273942081.376649,1273941320.125829
6333890,-34.847911,-74.099711,0.0,2010-05-15 16:35:20.125829888,6333890,3.7549957,3.9862515,3.8421674,59139907,P,83.771234,PDAR,2010-05-15 16:47:49.349999872,P,147.38076,0.551768,16.251787,2010135,42.76738,-109.5579,ar,1995196.0,2286324.0,d,1273942069.349999,1273941320.125829
6333890,-34.847911,-74.099711,0.0,2010-05-15 16:35:20.125829888,6333890,3.7549957,3.9862515,3.8421674,59139908,P,22.117922,SIV,2010-05-15 16:40:16.680000000,P,234.18421,0.551768,32.136393,2010135,-15.991,-61.072,ss,2000139.0,2286324.0,d,1273941616.68,1273941320.125829
