ARID,PHASE,STA,ATIME,TIMEDEF,ORID,LAT,LON,DEPTH,OTIME
59309668,P,WRA,1274779305.002749,d,6352992,-4.4930613,153.59158,130.43489,1274779000.124599
59309552,Pn,DBIC,1274779522.45,d,6352993,0.019327334,-16.893846,0.0,1274779327.79295
59309607,P,TORD,1274779629.46072,d,6352993,0.019327334,-16.893846,0.0,1274779327.79295
59309829,P,TXAR,1274780096.493309,d,6352993,0.019327334,-16.893846,0.0,1274779327.79295
59309845,P,YKA,1274780125.248379,d,6352993,0.019327334,-16.893846,0.0,1274779327.79295
59269762,P,ASAR,1274619016.15,d,6348491,-16.156045,-174.18448,85.487066,1274618496.67468
59269794,P,STKA,1274618967.4,d,6348491,-16.156045,-174.18448,85.487066,1274618496.67468
59269870,P,WRA,1274619014.15,d,6348491,-16.156045,-174.18448,85.487066,1274618496.67468
59269948,P,VNDA,1274619112.049999,d,6348491,-16.156045,-174.18448,85.487066,1274618496.67468
59269993,P,ILAR,1274619233.263449,d,6348491,-16.156045,-174.18448,85.487066,1274618496.67468
59269994,P,PDAR,1274619234.088769,d,6348491,-16.156045,-174.18448,85.487066,1274618496.67468
59309740,Pn,PLCA,1274779939.775,d,6352991,-34.749297,-72.339797,0.0,1274779845.59558
59310139,P,ASAR,1274781363.309339,d,6353050,-4.3809766,153.78521,44.135418,1274781024.56293
59310231,P,WRA,1274781339.40474,d,6353050,-4.3809766,153.78521,44.135418,1274781024.56293
59310286,P,VNDA,1274781710.7,d,6353050,-4.3809766,153.78521,44.135418,1274781024.56293
59310336,P,ILAR,1274781756.64069,d,6353050,-4.3809766,153.78521,44.135418,1274781024.56293
59343199,P,STKA,1274901998.675,d,6357663,23.752629,121.4881,0.0,1274901400.187079
59343205,P,ASAR,1274901926.65,d,6357663,23.752629,121.4881,0.0,1274901400.187079
59343222,P,MKAR,1274901846.5,d,6357663,23.752629,121.4881,0.0,1274901400.187079
59343333,P,YKA,1274902147.295,d,6357663,23.752629,121.4881,0.0,1274901400.187079
59343335,P,WRA,1274901898.575,d,6357663,23.752629,121.4881,0.0,1274901400.187079
59291289,P,MJAR,1274707772.6,d,6351071,-11.147532,166.35462,139.00491,1274707221.273459
59291348,P,ASAR,1274707605.2,d,6351071,-11.147532,166.35462,139.00491,1274707221.273459
59291356,P,KSRS,1274707815.75,d,6351071,-11.147532,166.35462,139.00491,1274707221.273459
59291357,P,WRA,1274707594.6,d,6351071,-11.147532,166.35462,139.00491,1274707221.273459
59291399,P,VNDA,1274707854.675,d,6351071,-11.147532,166.35462,139.00491,1274707221.273459
59291408,P,TXAR,1274708010.249999,d,6351071,-11.147532,166.35462,139.00491,1274707221.273459
59291410,P,ZALV,1274708002.549999,d,6351071,-11.147532,166.35462,139.00491,1274707221.273459
59291413,P,USRK,1274707835.325609,d,6351071,-11.147532,166.35462,139.00491,1274707221.273459
59291425,P,MKAR,1274708003.724999,d,6351071,-11.147532,166.35462,139.00491,1274707221.273459
59291440,P,SONM,1274707929.9,d,6351071,-11.147532,166.35462,139.00491,1274707221.273459
59291484,P,CMAR,1274707896.1,d,6351071,-11.147532,166.35462,139.00491,1274707221.273459
59291491,P,MAW,1274707959.987699,d,6351071,-11.147532,166.35462,139.00491,1274707221.273459
59291509,P,PETK,1274707843.025,d,6351071,-11.147532,166.35462,139.00491,1274707221.273459
59291517,P,NVAR,1274707965.474999,d,6351071,-11.147532,166.35462,139.00491,1274707221.273459
59291533,P,PDAR,1274707999.8,d,6351071,-11.147532,166.35462,139.00491,1274707221.273459
59291536,P,YKA,1274708005.295,d,6351071,-11.147532,166.35462,139.00491,1274707221.273459
59293006,P,URZ,1274707564.601999,d,6351071,-11.147532,166.35462,139.00491,1274707221.273459
59293008,P,RPZ,1274707600.056999,d,6351071,-11.147532,166.35462,139.00491,1274707221.273459
59293192,P,JAY,1274707547.824999,d,6351071,-11.147532,166.35462,139.00491,1274707221.273459
59293193,P,CTA,1274707497.324999,d,6351071,-11.147532,166.35462,139.00491,1274707221.273459
59292212,P,BDFB,1274711034.96,d,6350790,-34.364305,-71.59893,0.0,1274710680.267309
59292233,P,LPAZ,1274710937.424999,d,6350790,-34.364305,-71.59893,0.0,1274710680.267309
59292261,P,TORD,1274711432.65,d,6350790,-34.364305,-71.59893,0.0,1274710680.267309
59292265,P,TXAR,1274711355.8,d,6350790,-34.364305,-71.59893,0.0,1274710680.267309
59292341,P,VNDA,1274711314.575,d,6350790,-34.364305,-71.59893,0.0,1274710680.267309
59292430,P,PDAR,1274711433.136809,d,6350790,-34.364305,-71.59893,0.0,1274710680.267309
59292466,P,NVAR,1274711435.15,d,6350790,-34.364305,-71.59893,0.0,1274710680.267309
59297001,P,STKA,1274727799.2,d,6351353,-12.644388,166.84122,0.0,1274727426.419869
59297007,P,SONM,1274728161.44,d,6351353,-12.644388,166.84122,0.0,1274727426.419869
59297022,P,CMAR,1274728124.349999,d,6351353,-12.644388,166.84122,0.0,1274727426.419869
59297166,P,WRA,1274727812.924999,d,6351353,-12.644388,166.84122,0.0,1274727426.419869
59297205,P,MKAR,1274728233.474999,d,6351353,-12.644388,166.84122,0.0,1274727426.419869
59297240,P,ZALV,1274728232.5,d,6351353,-12.644388,166.84122,0.0,1274727426.419869
59270871,P,MKAR,1274623296.775,d,6348576,5.720445,125.8011,0.0,1274622720.177069
59332461,P,ASAR,1274866164.8,d,6356202,-18.473599,-177.84649,394.0754,1274865704.73229
59332509,P,STKA,1274866114.875,d,6356202,-18.473599,-177.84649,394.0754,1274865704.73229
59332529,P,VNDA,1274866271.349999,d,6356202,-18.473599,-177.84649,394.0754,1274865704.73229
59332675,P,WRA,1274866162.924999,d,6356202,-18.473599,-177.84649,394.0754,1274865704.73229
59332792,P,MJAR,1274866326.612499,d,6356202,-18.473599,-177.84649,394.0754,1274865704.73229
59332801,P,TXAR,1274866423.249999,d,6356202,-18.473599,-177.84649,394.0754,1274865704.73229
59332847,P,NVAR,1274866389.775,d,6356202,-18.473599,-177.84649,394.0754,1274865704.73229
59332868,P,ILAR,1274866421.6,d,6356202,-18.473599,-177.84649,394.0754,1274865704.73229
59332876,P,PETK,1274866360.525,d,6356202,-18.473599,-177.84649,394.0754,1274865704.73229
59332889,P,YKA,1274866460.144999,d,6356202,-18.473599,-177.84649,394.0754,1274865704.73229
59342215,P,TXAR,1274897688.224999,d,6357531,-35.847222,-72.617722,33.129201,1274897012.882989
59342267,P,NVAR,1274897765.974999,d,6357531,-35.847222,-72.617722,33.129201,1274897012.882989
59333420,P,TXAR,1274868597.375,d,6356799,7.8440401,-81.834224,0.0,1274868230.715539
59333614,P,NVAR,1274868727.824999,d,6356799,7.8440401,-81.834224,0.0,1274868230.715539
59333672,P,YKA,1274868835.744999,d,6356799,7.8440401,-81.834224,0.0,1274868230.715539
59352628,P,BRTR,1274939963.3,d,6358678,-19.978697,66.410436,0.0,1274939309.30752
59352637,P,ASAR,1274939933.2,d,6358678,-19.978697,66.410436,0.0,1274939309.30752
59352652,P,AKASG,1274940026.8,d,6358678,-19.978697,66.410436,0.0,1274939309.30752
59352666,P,MKAR,1274939970.224999,d,6358678,-19.978697,66.410436,0.0,1274939309.30752
59352694,P,ZALV,1274940013.75,d,6358678,-19.978697,66.410436,0.0,1274939309.30752
59352750,P,WRA,1274939941.474999,d,6358678,-19.978697,66.410436,0.0,1274939309.30752
59334160,P,WRA,1274870672.849999,d,6356397,25.635972,129.78352,0.0,1274870170.921969
59342793,P,STKA,1274900465.724989,d,6357610,-50.103689,120.29019,0.0,1274900149.11275
59342891,P,ASAR,1274900506.1,d,6357610,-50.103689,120.29019,0.0,1274900149.11275
59344793,P,ASAR,1274907938.65,d,6357851,-50.107738,120.02376,0.0,1274907581.220829
59344795,P,CMAR,1274908259.349999,d,6357851,-50.107738,120.02376,0.0,1274907581.220829
59344812,P,STKA,1274907900.375,d,6357851,-50.107738,120.02376,0.0,1274907581.220829
59344827,P,VNDA,1274907965.65,d,6357851,-50.107738,120.02376,0.0,1274907581.220829
59344483,P,ASAR,1274906568.7,d,6357821,-7.2053866,120.55467,552.12911,1274906325.69015
59344507,P,SONM,1274906853.637469,d,6357821,-7.2053866,120.55467,552.12911,1274906325.69015
59344577,P,WRA,1274906547.175,d,6357821,-7.2053866,120.55467,552.12911,1274906325.69015
59363104,P,TORD,1274978624.974999,d,6360068,-22.638674,-68.893183,95.760464,1274977918.781639
59363093,P,ASAR,1274978799.759589,d,6360093,-4.3724143,153.72006,56.151062,1274978462.82152
59363135,P,STKA,1274978823.474999,d,6360093,-4.3724143,153.72006,56.151062,1274978462.82152
59363251,P,WRA,1274978776.349849,d,6360093,-4.3724143,153.72006,56.151062,1274978462.82152
59363278,P,VNDA,1274979147.9,d,6360093,-4.3724143,153.72006,56.151062,1274978462.82152
59365584,P,LPAZ,1274987155.775,d,6360778,-33.86531,-72.606716,0.0,1274986904.55023
59365768,P,TXAR,1274987574.824999,d,6360778,-33.86531,-72.606716,0.0,1274986904.55023
59371636,P,ASAR,1275006319.75,d,6361094,-32.496459,-176.48147,0.0,1275005828.108169
59371654,P,STKA,1275006246.65,d,6361094,-32.496459,-176.48147,0.0,1275005828.108169
59371869,P,WRA,1275006329.049999,d,6361094,-32.496459,-176.48147,0.0,1275005828.108169
59365680,P,ASAR,1274987678.3,d,6360368,-13.898078,166.76572,0.0,1274987285.992199
59365713,P,CMAR,1274987986.4,d,6360368,-13.898078,166.76572,0.0,1274987285.992199
59365745,P,STKA,1274987649.924999,d,6360368,-13.898078,166.76572,0.0,1274987285.992199
59365756,P,SONM,1274988025.46,d,6360368,-13.898078,166.76572,0.0,1274987285.992199
59365769,P,USRK,1274987935.049999,d,6360368,-13.898078,166.76572,0.0,1274987285.992199
59365776,P,MJAR,1274987872.862499,d,6360368,-13.898078,166.76572,0.0,1274987285.992199
59365793,P,WRA,1274987669.15,d,6360368,-13.898078,166.76572,0.0,1274987285.992199
59365983,P,MKAR,1274988096.525,d,6360368,-13.898078,166.76572,0.0,1274987285.992199
59366025,P,ZALV,1274988096.025,d,6360368,-13.898078,166.76572,0.0,1274987285.992199
59366036,P,ILAR,1274988047.5,d,6360368,-13.898078,166.76572,0.0,1274987285.992199
59365947,P,ASAR,1274988500.75,d,6360823,-13.996296,166.579,0.0,1274988110.42973
59365989,P,STKA,1274988472.824999,d,6360823,-13.996296,166.579,0.0,1274988110.42973
59366490,P,MKAR,1274988920.275,d,6360823,-13.996296,166.579,0.0,1274988110.42973
59366546,P,CMAR,1274988810.0,d,6360823,-13.996296,166.579,0.0,1274988110.42973
59368571,P,WRA,1274988492.424999,d,6360823,-13.996296,166.579,0.0,1274988110.42973
59367185,P,STKA,1274991620.624999,d,6360512,-13.739733,166.47163,0.0,1274991257.50583
59367189,P,ASAR,1274991648.249999,d,6360512,-13.739733,166.47163,0.0,1274991257.50583
59367495,P,ILAR,1274992018.65,d,6360512,-13.739733,166.47163,0.0,1274991257.50583
59348457,P,FINES,1274922046.32733,d,6358194,47.549092,152.53123,0.0,1274921418.504059
59348542,P,NOA,1274922074.8,d,6358194,47.549092,152.53123,0.0,1274921418.504059
59381154,P,ASAR,1275039378.849999,d,6362143,-13.794631,166.51423,0.0,1275038988.41232
59381168,P,STKA,1275039351.5,d,6362143,-13.794631,166.51423,0.0,1275038988.41232
59381222,P,WRA,1275039369.9,d,6362143,-13.794631,166.51423,0.0,1275038988.41232
59381390,P,MKAR,1275039797.9,d,6362143,-13.794631,166.51423,0.0,1275038988.41232
59381158,P,ASAR,1275039663.75,d,6362187,-13.964375,166.60481,0.0,1275039273.06134
59381170,P,STKA,1275039635.8,d,6362187,-13.964375,166.60481,0.0,1275039273.06134
59381341,P,CMAR,1275039972.249999,d,6362187,-13.964375,166.60481,0.0,1275039273.06134
59381351,P,KSRS,1275039900.349999,d,6362187,-13.964375,166.60481,0.0,1275039273.06134
59381365,P,USRK,1275039921.525,d,6362187,-13.964375,166.60481,0.0,1275039273.06134
59381393,P,MKAR,1275040083.474999,d,6362187,-13.964375,166.60481,0.0,1275039273.06134
59381406,P,ILAR,1275040035.349999,d,6362187,-13.964375,166.60481,0.0,1275039273.06134
59381423,P,WRA,1275039654.775,d,6362187,-13.964375,166.60481,0.0,1275039273.06134
59373638,P,ASAR,1275014224.0,d,6361277,-13.461765,166.47169,0.0,1275013831.73285
59373706,P,WRA,1275014214.675,d,6361277,-13.461765,166.47169,0.0,1275013831.73285
59373783,P,ILAR,1275014591.5,d,6361277,-13.461765,166.47169,0.0,1275013831.73285
59381338,P,ASAR,1275039929.65,d,6362185,-14.033948,166.73808,0.0,1275039538.269649
59381361,P,VNDA,1275040170.724999,d,6362185,-14.033948,166.73808,0.0,1275039538.269649
59381368,P,USRK,1275040186.025,d,6362185,-14.033948,166.73808,0.0,1275039538.269649
59381384,P,MJAR,1275040126.375,d,6362185,-14.033948,166.73808,0.0,1275039538.269649
59381386,P,STKA,1275039900.924999,d,6362185,-14.033948,166.73808,0.0,1275039538.269649
59381418,P,PETK,1275040196.249999,d,6362185,-14.033948,166.73808,0.0,1275039538.269649
59381427,P,WRA,1275039921.324999,d,6362185,-14.033948,166.73808,0.0,1275039538.269649
59381495,P,MKAR,1275040347.824999,d,6362185,-14.033948,166.73808,0.0,1275039538.269649
59381504,P,ZALV,1275040347.8,d,6362185,-14.033948,166.73808,0.0,1275039538.269649
59381573,P,CMAR,1275040237.95,d,6362185,-14.033948,166.73808,0.0,1275039538.269649
59381344,Pn,ARCES,1275039830.7,d,6362203,67.741823,34.094529,0.0,1275039775.01019
59368505,P,ASAR,1274995180.1,d,6360663,-14.719966,167.43327,0.0,1274994783.1968
59368564,P,WRA,1274995170.875,d,6360663,-14.719966,167.43327,0.0,1274994783.1968
59368735,P,MKAR,1274995597.324999,d,6360663,-14.719966,167.43327,0.0,1274994783.1968
59368760,P,ZALV,1274995596.8,d,6360663,-14.719966,167.43327,0.0,1274994783.1968
59368775,P,ILAR,1274995547.849999,d,6360663,-14.719966,167.43327,0.0,1274994783.1968
59381821,P,SCHQ,1275041811.474999,d,6362785,53.703827,-163.4636,18.764959,1275041264.69333
59381826,P,YKA,1275041601.994999,d,6362785,53.703827,-163.4636,18.764959,1275041264.69333
59381852,P,AKASG,1275041966.549999,d,6362785,53.703827,-163.4636,18.764959,1275041264.69333
59381856,P,BRTR,1275042023.45,d,6362785,53.703827,-163.4636,18.764959,1275041264.69333
59381859,P,ASAR,1275042060.65,d,6362785,53.703827,-163.4636,18.764959,1275041264.69333
59381867,P,NVAR,1275041668.8,d,6362785,53.703827,-163.4636,18.764959,1275041264.69333
59381872,P,ULM,1275041720.049999,d,6362785,53.703827,-163.4636,18.764959,1275041264.69333
59381875,P,SONM,1275041824.66,d,6362785,53.703827,-163.4636,18.764959,1275041264.69333
59381895,P,TXAR,1275041791.349999,d,6362785,53.703827,-163.4636,18.764959,1275041264.69333
59381901,P,USRK,1275041733.549999,d,6362785,53.703827,-163.4636,18.764959,1275041264.69333
59381909,P,ZALV,1275041860.9,d,6362785,53.703827,-163.4636,18.764959,1275041264.69333
59381919,P,FINES,1275041902.224999,d,6362785,53.703827,-163.4636,18.764959,1275041264.69333
59381927,P,MKAR,1275041905.549999,d,6362785,53.703827,-163.4636,18.764959,1275041264.69333
59381934,P,KSRS,1275041789.3,d,6362785,53.703827,-163.4636,18.764959,1275041264.69333
59381945,P,MJAR,1275041744.9875,d,6362785,53.703827,-163.4636,18.764959,1275041264.69333
59381962,P,CMAR,1275041992.049999,d,6362785,53.703827,-163.4636,18.764959,1275041264.69333
59381969,P,GERES,1275041981.2,d,6362785,53.703827,-163.4636,18.764959,1275041264.69333
59381970,Pn,ILAR,1275041457.9,d,6362785,53.703827,-163.4636,18.764959,1275041264.69333
59381983,P,PDAR,1275041690.549999,d,6362785,53.703827,-163.4636,18.764959,1275041264.69333
59381990,P,PETK,1275041567.349999,d,6362785,53.703827,-163.4636,18.764959,1275041264.69333
59382003,P,NOA,1275041906.375,d,6362785,53.703827,-163.4636,18.764959,1275041264.69333
59382008,P,WRA,1275042044.3,d,6362785,53.703827,-163.4636,18.764959,1275041264.69333
59383846,P,DLBC,1275041527.2,d,6362785,53.703827,-163.4636,18.764959,1275041264.69333
59383854,P,INK,1275041536.45,d,6362785,53.703827,-163.4636,18.764959,1275041264.69333
59383866,P,RES,1275041662.249999,d,6362785,53.703827,-163.4636,18.764959,1275041264.69333
59383876,P,SEY,1275041581.724999,d,6362785,53.703827,-163.4636,18.764959,1275041264.69333
59383892,P,CTA,1275042019.525,d,6362785,53.703827,-163.4636,18.764959,1275041264.69333
59383922,P,SPITS,1275041784.175,d,6362785,53.703827,-163.4636,18.764959,1275041264.69333
59384072,P,NEW,1275041625.525,d,6362785,53.703827,-163.4636,18.764959,1275041264.69333
59384085,P,YBH,1275041628.204,d,6362785,53.703827,-163.4636,18.764959,1275041264.69333
59384090,P,ANMO,1275041749.075,d,6362785,53.703827,-163.4636,18.764959,1275041264.69333
59384102,P,JKA,1275041683.624999,d,6362785,53.703827,-163.4636,18.764959,1275041264.69333
59358030,P,ASAR,1274959447.155649,d,6359457,-5.6182659,108.97418,504.41983,1274959120.31308
59358048,P,STKA,1274959532.45,d,6359457,-5.6182659,108.97418,504.41983,1274959120.31308
59374523,P,FINES,1275017518.0,d,6361391,35.218135,-35.695351,0.0,1275017009.688219
59374529,P,LPAZ,1275017616.8,d,6361391,35.218135,-35.695351,0.0,1275017009.688219
59374563,P,ARCES,1275017525.875,d,6361391,35.218135,-35.695351,0.0,1275017009.688219
59374579,P,TXAR,1275017595.824999,d,6361391,35.218135,-35.695351,0.0,1275017009.688219
59374587,P,MKAR,1275017747.675,d,6361391,35.218135,-35.695351,0.0,1275017009.688219
59374593,P,YKA,1275017578.494999,d,6361391,35.218135,-35.695351,0.0,1275017009.688219
59374601,P,TORD,1275017469.45,d,6361391,35.218135,-35.695351,0.0,1275017009.688219
59334749,P,MKAR,1274873019.9,d,6356438,25.022639,123.00717,0.0,1274872572.585449
59334753,P,ASAR,1274873105.60061,d,6356438,25.022639,123.00717,0.0,1274872572.585449
59334839,P,YKA,1274873311.095,d,6356438,25.022639,123.00717,0.0,1274872572.585449
59334841,P,WRA,1274873078.049999,d,6356438,25.022639,123.00717,0.0,1274872572.585449
59374194,P,ASAR,1275016870.049999,d,6361386,-13.868671,166.52903,30.429791,1275016484.34639
59374273,P,STKA,1275016841.525,d,6361386,-13.868671,166.52903,30.429791,1275016484.34639
59374369,P,VNDA,1275017113.5,d,6361386,-13.868671,166.52903,30.429791,1275016484.34639
59374374,P,SONM,1275017219.08,d,6361386,-13.868671,166.52903,30.429791,1275016484.34639
59374383,P,ZALV,1275017288.424999,d,6361386,-13.868671,166.52903,30.429791,1275016484.34639
59374386,P,YKA,1275017293.994999,d,6361386,-13.868671,166.52903,30.429791,1275016484.34639
59374389,P,MJAR,1275017066.075,d,6361386,-13.868671,166.52903,30.429791,1275016484.34639
59374391,P,MKAR,1275017289.0,d,6361386,-13.868671,166.52903,30.429791,1275016484.34639
59374414,P,USRK,1275017128.2,d,6361386,-13.868671,166.52903,30.429791,1275016484.34639
59374429,P,CMAR,1275017179.2,d,6361386,-13.868671,166.52903,30.429791,1275016484.34639
59374442,P,ILAR,1275017240.349999,d,6361386,-13.868671,166.52903,30.429791,1275016484.34639
59374479,P,WRA,1275016861.775,d,6361386,-13.868671,166.52903,30.429791,1275016484.34639
59370429,P,STKA,1275001761.8,d,6360928,-13.510792,166.71263,0.0,1275001395.803049
59370627,P,WRA,1275001780.375,d,6360928,-13.510792,166.71263,0.0,1275001395.803049
59370695,P,ILAR,1275002155.15,d,6360928,-13.510792,166.71263,0.0,1275001395.803049
59371109,P,ASAR,1275003873.4,d,6361029,-14.119213,166.93491,43.8574,1275003487.295229
59371131,P,STKA,1275003845.224999,d,6361029,-14.119213,166.93491,43.8574,1275003487.295229
59371137,P,SONM,1275004221.86,d,6361029,-14.119213,166.93491,43.8574,1275003487.295229
59371142,P,VNDA,1275004112.5,d,6361029,-14.119213,166.93491,43.8574,1275003487.295229
59371146,P,USRK,1275004131.45,d,6361029,-14.119213,166.93491,43.8574,1275003487.295229
59371161,P,MJAR,1275004069.2875,d,6361029,-14.119213,166.93491,43.8574,1275003487.295229
59371197,P,CMAR,1275004182.2,d,6361029,-14.119213,166.93491,43.8574,1275003487.295229
59371202,P,KSRS,1275004110.3,d,6361029,-14.119213,166.93491,43.8574,1275003487.295229
59371204,P,PETK,1275004138.75,d,6361029,-14.119213,166.93491,43.8574,1275003487.295229
59371225,P,WRA,1275003865.2,d,6361029,-14.119213,166.93491,43.8574,1275003487.295229
59371310,P,MKAR,1275004292.124999,d,6361029,-14.119213,166.93491,43.8574,1275003487.295229
59371318,P,ZALV,1275004291.549999,d,6361029,-14.119213,166.93491,43.8574,1275003487.295229
59371321,P,YKA,1275004293.545,d,6361029,-14.119213,166.93491,43.8574,1275003487.295229
59382848,P,ASAR,1275045387.65,d,6363029,-13.983307,166.36865,0.0,1275044998.10043
59382894,P,STKA,1275045358.45,d,6363029,-13.983307,166.36865,0.0,1275044998.10043
59383305,P,ASAR,1275046523.4,d,6362480,-8.2678657,159.1448,0.0,1275046165.282969
59383339,P,STKA,1275046524.3,d,6362480,-8.2678657,159.1448,0.0,1275046165.282969
59383403,P,WRA,1275046506.5,d,6362480,-8.2678657,159.1448,0.0,1275046165.282969
59383432,P,MKAR,1275046933.0,d,6362480,-8.2678657,159.1448,0.0,1275046165.282969
59383579,P,ILAR,1275046913.1,d,6362480,-8.2678657,159.1448,0.0,1275046165.282969
59380328,P,ASAR,1275037092.45,d,6362044,-3.0432676,129.99983,0.0,1275036808.37485
59380366,P,STKA,1275037184.849999,d,6362044,-3.0432676,129.99983,0.0,1275036808.37485
59351599,P,TORD,1274935065.798,d,6358519,5.9681161,-32.34853,0.0,1274934656.979409
59351618,P,GERES,1274935248.4419,d,6358519,5.9681161,-32.34853,0.0,1274934656.979409
59351784,P,YKA,1274935396.226789,d,6358519,5.9681161,-32.34853,0.0,1274934656.979409
59324227,P,BDFB,1274833775.93,d,6355092,-23.297659,-66.471734,205.5482,1274833528.33724
59324238,P,LPAZ,1274833631.9,d,6355092,-23.297659,-66.471734,205.5482,1274833528.33724
59324464,P,TORD,1274834211.65,d,6355092,-23.297659,-66.471734,205.5482,1274833528.33724
59386199,Pn,FINES,1275055799.525,d,6362952,67.686076,33.630292,0.0,1275055697.454909
59386231,Pn,ARCES,1275055753.049999,d,6362952,67.686076,33.630292,0.0,1275055697.454909
59387186,Pn,CMAR,1275058483.37437,d,6363064,22.623552,100.88476,0.0,1275058415.17434
59387193,P,MKAR,1275058770.675,d,6363064,22.623552,100.88476,0.0,1275058415.17434
59387199,P,SONM,1275058745.82,d,6363064,22.623552,100.88476,0.0,1275058415.17434
59338097,P,ASAR,1274884173.1,d,6357040,6.4244859,124.47479,448.90848,1274883830.98233
59338208,P,MJAR,1274884181.9875,d,6357040,6.4244859,124.47479,448.90848,1274883830.98233
59338225,P,CMAR,1274884141.15,d,6357040,6.4244859,124.47479,448.90848,1274883830.98233
59338252,P,WRA,1274884143.0,d,6357040,6.4244859,124.47479,448.90848,1274883830.98233
59338277,P,SONM,1274884278.26,d,6357040,6.4244859,124.47479,448.90848,1274883830.98233
59338298,P,BRTR,1274884544.65,d,6357040,6.4244859,124.47479,448.90848,1274883830.98233
59338313,P,STKA,1274884257.349999,d,6357040,6.4244859,124.47479,448.90848,1274883830.98233
59338322,P,FINES,1274884552.924999,d,6357040,6.4244859,124.47479,448.90848,1274883830.98233
59338348,P,ILAR,1274884530.7,d,6357040,6.4244859,124.47479,448.90848,1274883830.98233
59338349,P,MKAR,1274884352.525,d,6357040,6.4244859,124.47479,448.90848,1274883830.98233
59338364,P,ZALV,1274884373.3,d,6357040,6.4244859,124.47479,448.90848,1274883830.98233
59338315,P,STKA,1274884576.474999,d,6357036,-14.947439,-173.78875,0.0,1274884089.074889
59338342,P,ASAR,1274884625.1,d,6357036,-14.947439,-173.78875,0.0,1274884089.074889
59338410,P,WRA,1274884622.8,d,6357036,-14.947439,-173.78875,0.0,1274884089.074889
59340841,P,ASAR,1274892204.249999,d,6357377,21.240748,144.33705,0.0,1274891700.4464
59340860,P,AKASG,1274892474.46736,d,6357377,21.240748,144.33705,0.0,1274891700.4464
59340884,P,ZALV,1274892275.175,d,6357377,21.240748,144.33705,0.0,1274891700.4464
59340887,P,FINES,1274892451.824999,d,6357377,21.240748,144.33705,0.0,1274891700.4464
59340909,P,NVAR,1274892445.824999,d,6357377,21.240748,144.33705,0.0,1274891700.4464
59340950,P,WRA,1274892174.5,d,6357377,21.240748,144.33705,0.0,1274891700.4464
59343363,P,MKAR,1274902756.124999,d,6357986,3.2984162,95.062271,87.103233,1274902271.6939
59343367,P,ZALV,1274902806.075,d,6357986,3.2984162,95.062271,87.103233,1274902271.6939
59343400,P,CMAR,1274902486.049999,d,6357986,3.2984162,95.062271,87.103233,1274902271.6939
59344043,P,KSRS,1274905064.45,d,6357761,21.19992,144.2619,33.000571,1274904777.97127
59344077,P,SONM,1274905233.42683,d,6357761,21.19992,144.2619,33.000571,1274904777.97127
59344095,Pn,MJAR,1274905003.404499,d,6357761,21.19992,144.2619,33.000571,1274904777.97127
59344152,P,WRA,1274905246.5,d,6357761,21.19992,144.2619,33.000571,1274904777.97127
59344165,P,ARCES,1274905502.075,d,6357761,21.19992,144.2619,33.000571,1274904777.97127
59344167,P,ASAR,1274905276.314699,d,6357761,21.19992,144.2619,33.000571,1274904777.97127
59344172,P,FINES,1274905524.025,d,6357761,21.19992,144.2619,33.000571,1274904777.97127
59344189,P,MKAR,1274905352.575,d,6357761,21.19992,144.2619,33.000571,1274904777.97127
59344228,P,ZALV,1274905347.2,d,6357761,21.19992,144.2619,33.000571,1274904777.97127
59344237,P,NVAR,1274905520.0,d,6357761,21.19992,144.2619,33.000571,1274904777.97127
59344262,P,ILAR,1274905394.0,d,6357761,21.19992,144.2619,33.000571,1274904777.97127
59344265,P,NOA,1274905551.224999,d,6357761,21.19992,144.2619,33.000571,1274904777.97127
59344318,P,YKA,1274905484.194999,d,6357761,21.19992,144.2619,33.000571,1274904777.97127
59387835,P,CMAR,1275060291.1,d,6363211,16.712899,145.94358,217.38791,1275059818.785939
59387853,P,NVAR,1275060547.95,d,6363211,16.712899,145.94358,217.38791,1275059818.785939
59387937,P,ASAR,1275060267.549999,d,6363211,16.712899,145.94358,217.38791,1275059818.785939
59388403,P,ASAR,1275062231.75,d,6363284,34.04062,134.78752,34.884729,1275061646.226089
59388596,P,WRA,1275062203.45,d,6363284,34.04062,134.78752,34.884729,1275061646.226089
59350269,P,ASAR,1274929943.3,d,6358396,-23.65565,-179.701,528.46653,1274929515.2118
59350302,P,TXAR,1274930238.88813,d,6358396,-23.65565,-179.701,528.46653,1274929515.2118
59350315,P,WRA,1274929945.6,d,6358396,-23.65565,-179.701,528.46653,1274929515.2118
59350275,P,MKAR,1274930250.724999,d,6358399,25.968396,128.77113,0.0,1274929776.33357
59350282,P,SONM,1274930131.20223,d,6358399,25.968396,128.77113,0.0,1274929776.33357
59350316,P,WRA,1274930281.59625,d,6358399,25.968396,128.77113,0.0,1274929776.33357
59350343,P,BRTR,1274930494.64966,d,6358399,25.968396,128.77113,0.0,1274929776.33357
59350351,P,FINES,1274930469.045309,d,6358399,25.968396,128.77113,0.0,1274929776.33357
59351644,P,MKAR,1274935718.53657,d,6358562,-6.107759,154.57064,0.0,1274934973.934439
59351757,P,ASAR,1274935312.0,d,6358562,-6.107759,154.57064,0.0,1274934973.934439
59351764,P,ILAR,1274935718.849999,d,6358562,-6.107759,154.57064,0.0,1274934973.934439
